P::LOCAL::COS,1,0.5,10.34,while_v2:0.5:10.34
LOCAL::AS,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
LOCAL::COS,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::GLOBAL::AS,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::LOCAL::AS,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::LOCAL::COS,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::GLOBAL::AS::GOAL,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::LOCAL::AS::GOAL,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
P::LOCAL::COS::GOAL,1,0.6666666666666666,11.78,OperatorExample_v2:0.6666666666666666:11.78
NAIVE::LOCAL,1,0.0,14.28,JavaTutorial_4_6_6:0.0:14.28
GLOBAL::AS,3,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
GLOBAL::AS,3,0.0,1.18,using_array_v2:0.0:1.18
GLOBAL::AS,3,0.0,14.28,JavaTutorial_4_6_6:0.0:14.28
GLOBAL::COS,1,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
P::GLOBAL::AS,2,0.0,1.18,using_array_v2:0.0:1.18
P::GLOBAL::AS,2,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
P::GLOBAL::COS,2,0.0,1.18,using_array_v2:0.0:1.18
P::GLOBAL::COS,2,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
P::LOCAL::COS,1,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
P::GLOBAL::AS::GOAL,3,0.0,1.73,JavaTutorial_4_6_9:0.0:1.73
P::GLOBAL::AS::GOAL,3,0.0,14.28,JavaTutorial_4_6_6:0.0:14.28
P::GLOBAL::AS::GOAL,3,0.0,1.18,using_array_v2:0.0:1.18
NAIVE::LOCAL,1,1.0,10.81,TypeCasting_v2:1.0:10.81
GLOBAL::AS,1,1.0,10.81,TypeCasting_v2:1.0:10.81
LOCAL::AS,1,1.0,10.81,TypeCasting_v2:1.0:10.81
LOCAL::COS,1,1.0,10.81,TypeCasting_v2:1.0:10.81
P::LOCAL::AS,1,1.0,10.81,TypeCasting_v2:1.0:10.81
P::LOCAL::AS::GOAL,1,1.0,10.81,TypeCasting_v2:1.0:10.81
RANDOM::BASELINE,1,1.0,4.17,substring_v2:1.0:4.17
GLOBAL::COS,1,1.0,58.98,string_length_v2:1.0:58.98
LOCAL::AS,1,1.0,4.17,substring_v2:1.0:4.17
LOCAL::COS,1,1.0,6.13,CreateString_v2:1.0:6.13
P::GLOBAL::COS,1,1.0,58.98,string_length_v2:1.0:58.98
P::LOCAL::AS,1,1.0,4.17,substring_v2:1.0:4.17
P::GLOBAL::AS::GOAL,1,1.0,58.98,string_length_v2:1.0:58.98
P::GLOBAL::COS::GOAL,1,1.0,58.98,string_length_v2:1.0:58.98
NAIVE::LOCAL,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
NAIVE::LOCAL,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
GLOBAL::AS,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
GLOBAL::AS,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
GLOBAL::COS,1,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
LOCAL::AS,1,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
LOCAL::COS,1,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::GLOBAL::AS,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::GLOBAL::AS,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::GLOBAL::COS,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::GLOBAL::COS,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::LOCAL::AS,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::LOCAL::AS,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::LOCAL::COS,1,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::GLOBAL::AS::GOAL,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::GLOBAL::AS::GOAL,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::GLOBAL::COS::GOAL,1,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::LOCAL::AS::GOAL,1,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::LOCAL::COS::GOAL,2,0.5,2.83,JavaTutorial_4_3_5:0.5:2.83
P::LOCAL::COS::GOAL,2,0.5,10.66,JavaTutorial_4_3_2:0.5:10.66
P::GLOBAL::COS::GOAL,1,0.5,18.14,substring_v2:0.5:18.14
NAIVE::LOCAL,1,0.0,0.46,Constants_v2:0.0:0.46
GLOBAL::AS,1,0.0,0.46,Constants_v2:0.0:0.46
GLOBAL::COS,1,0.0,0.46,Constants_v2:0.0:0.46
P::GLOBAL::AS,1,0.0,0.46,Constants_v2:0.0:0.46
P::GLOBAL::COS,1,0.0,0.46,Constants_v2:0.0:0.46
P::LOCAL::COS,1,0.0,1.28,variables2_v2:0.0:1.28
P::GLOBAL::AS::GOAL,1,0.0,0.46,Constants_v2:0.0:0.46
P::GLOBAL::COS::GOAL,1,0.0,0.46,Constants_v2:0.0:0.46
P::LOCAL::AS::GOAL,1,0.0,0.46,Constants_v2:0.0:0.46
P::LOCAL::COS::GOAL,1,0.0,0.46,Constants_v2:0.0:0.46
NAIVE::LOCAL,1,0.0,2.78,MathFunction_v2:0.0:2.78
GLOBAL::COS,1,0.0,2.78,MathFunction_v2:0.0:2.78
P::GLOBAL::AS::GOAL,1,0.0,2.78,MathFunction_v2:0.0:2.78
P::GLOBAL::COS::GOAL,1,0.0,2.78,MathFunction_v2:0.0:2.78
P::LOCAL::AS::GOAL,1,0.0,2.78,MathFunction_v2:0.0:2.78
P::LOCAL::COS::GOAL,1,0.0,2.78,MathFunction_v2:0.0:2.78
NAIVE::LOCAL,2,1.0,0.43,JavaTutorial_4_6_14:1.0:0.43
NAIVE::LOCAL,2,1.0,2.21,nested_loops_v2:1.0:2.21
GLOBAL::AS,1,1.0,2.21,nested_loops_v2:1.0:2.21
GLOBAL::COS,2,1.0,0.43,JavaTutorial_4_6_14:1.0:0.43
GLOBAL::COS,2,1.0,2.21,nested_loops_v2:1.0:2.21
P::GLOBAL::AS,2,1.0,2.21,nested_loops_v2:1.0:2.21
P::GLOBAL::AS,2,1.0,9.24,nested_loops2_v2:1.0:9.24
P::GLOBAL::COS,2,1.0,2.21,nested_loops_v2:1.0:2.21
P::GLOBAL::COS,2,1.0,9.24,nested_loops2_v2:1.0:9.24
P::GLOBAL::AS::GOAL,2,1.0,2.21,nested_loops_v2:1.0:2.21
P::GLOBAL::AS::GOAL,2,1.0,9.24,nested_loops2_v2:1.0:9.24
P::GLOBAL::COS::GOAL,2,1.0,9.24,nested_loops2_v2:1.0:9.24
P::GLOBAL::COS::GOAL,2,1.0,2.21,nested_loops_v2:1.0:2.21
P::LOCAL::AS::GOAL,3,1.0,2.21,nested_loops_v2:1.0:2.21
P::LOCAL::AS::GOAL,3,1.0,9.24,nested_loops2_v2:1.0:9.24
P::LOCAL::AS::GOAL,3,1.0,0.43,JavaTutorial_4_6_14:1.0:0.43
P::LOCAL::COS::GOAL,2,1.0,9.24,nested_loops2_v2:1.0:9.24
P::LOCAL::COS::GOAL,2,1.0,2.21,nested_loops_v2:1.0:2.21
NAIVE::LOCAL,3,1.0,0.53,JavaTutorial_4_6_6:1.0:0.53
NAIVE::LOCAL,3,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
NAIVE::LOCAL,3,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
GLOBAL::AS,3,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
GLOBAL::AS,3,1.0,0.53,JavaTutorial_4_6_6:1.0:0.53
GLOBAL::AS,3,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
GLOBAL::COS,4,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
GLOBAL::COS,4,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
GLOBAL::COS,4,1.0,0.69,for1_v2:1.0:0.69
GLOBAL::COS,4,1.0,0.53,JavaTutorial_4_6_6:1.0:0.53
LOCAL::AS,1,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::GLOBAL::AS,2,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::GLOBAL::AS,2,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
P::GLOBAL::COS,1,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::LOCAL::AS,1,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::LOCAL::COS,1,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
P::GLOBAL::AS::GOAL,6,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::GLOBAL::AS::GOAL,6,1.0,0.69,for1_v2:1.0:0.69
P::GLOBAL::AS::GOAL,6,1.0,0.91,JavaTutorial_4_6_9:1.0:0.91
P::GLOBAL::AS::GOAL,6,0.5,0.7,JavaTutorial_4_6_8:0.5:0.7
P::GLOBAL::AS::GOAL,6,1.0,0.84,JavaTutorial_4_6_5:1.0:0.84
P::GLOBAL::AS::GOAL,6,1.0,0.53,JavaTutorial_4_6_6:1.0:0.53
P::LOCAL::AS::GOAL,4,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::LOCAL::AS::GOAL,4,1.0,0.69,for1_v2:1.0:0.69
P::LOCAL::AS::GOAL,4,1.0,0.84,JavaTutorial_4_6_5:1.0:0.84
P::LOCAL::AS::GOAL,4,0.5,0.7,JavaTutorial_4_6_8:0.5:0.7
P::LOCAL::COS::GOAL,4,0.5,0.7,JavaTutorial_4_6_8:0.5:0.7
P::LOCAL::COS::GOAL,4,1.0,0.86,JavaTutorial_4_6_7:1.0:0.86
P::LOCAL::COS::GOAL,4,1.0,0.69,for1_v2:1.0:0.69
P::LOCAL::COS::GOAL,4,1.0,0.84,JavaTutorial_4_6_5:1.0:0.84
NAIVE::LOCAL,2,1.0,19.95,substring_v2:1.0:19.95
NAIVE::LOCAL,2,1.0,7.13,CreateString_v2:1.0:7.13
GLOBAL::AS,1,1.0,19.95,substring_v2:1.0:19.95
GLOBAL::COS,2,1.0,19.95,substring_v2:1.0:19.95
GLOBAL::COS,2,0.0,6.8,HelloWorld2_v2:0.0:6.8
LOCAL::AS,2,1.0,19.95,substring_v2:1.0:19.95
LOCAL::AS,2,1.0,12.13,string_length_v2:1.0:12.13
LOCAL::COS,2,1.0,7.13,CreateString_v2:1.0:7.13
LOCAL::COS,2,1.0,19.95,substring_v2:1.0:19.95
P::GLOBAL::AS,1,1.0,19.95,substring_v2:1.0:19.95
P::LOCAL::AS,1,1.0,19.95,substring_v2:1.0:19.95
P::LOCAL::COS,1,1.0,19.95,substring_v2:1.0:19.95
P::GLOBAL::AS::GOAL,1,1.0,19.95,substring_v2:1.0:19.95
P::LOCAL::AS::GOAL,1,1.0,19.95,substring_v2:1.0:19.95
P::LOCAL::COS::GOAL,1,1.0,19.95,substring_v2:1.0:19.95
GLOBAL::AS,1,0.16666666666666666,3.86,HelloWorld2_v2:0.16666666666666666:3.86
GLOBAL::COS,1,0.16666666666666666,3.86,HelloWorld2_v2:0.16666666666666666:3.86
P::GLOBAL::AS,1,1.0,1.74,CreateString_v2:1.0:1.74
P::GLOBAL::COS,1,1.0,1.74,CreateString_v2:1.0:1.74
NAIVE::LOCAL,1,0.0,9.73,Constants_v2:0.0:9.73
GLOBAL::AS,1,0.0,9.73,Constants_v2:0.0:9.73
GLOBAL::COS,1,0.0,9.73,Constants_v2:0.0:9.73
LOCAL::AS,1,0.0,9.73,Constants_v2:0.0:9.73
LOCAL::COS,1,0.0,9.73,Constants_v2:0.0:9.73
P::GLOBAL::AS,1,0.0,9.73,Constants_v2:0.0:9.73
P::GLOBAL::COS,1,0.0,9.73,Constants_v2:0.0:9.73
P::LOCAL::AS,1,0.0,9.73,Constants_v2:0.0:9.73
P::LOCAL::COS,1,0.0,9.73,Constants_v2:0.0:9.73
P::GLOBAL::AS::GOAL,1,0.0,9.73,Constants_v2:0.0:9.73
P::LOCAL::AS::GOAL,1,0.0,9.73,Constants_v2:0.0:9.73
P::LOCAL::COS::GOAL,1,0.0,9.73,Constants_v2:0.0:9.73
P::GLOBAL::AS::GOAL,2,1.0,16.67,JavaTutorial_4_4_3:1.0:16.67
P::GLOBAL::AS::GOAL,2,0.25,20.8,while_v2:0.25:20.8
P::GLOBAL::COS::GOAL,1,0.25,20.8,while_v2:0.25:20.8
P::LOCAL::AS::GOAL,2,1.0,16.67,JavaTutorial_4_4_3:1.0:16.67
P::LOCAL::AS::GOAL,2,0.25,20.8,while_v2:0.25:20.8
P::LOCAL::COS::GOAL,2,0.25,20.8,while_v2:0.25:20.8
P::LOCAL::COS::GOAL,2,1.0,16.67,JavaTutorial_4_4_3:1.0:16.67
P::LOCAL::AS::GOAL,1,0.0,13.95,do_while_v2:0.0:13.95
P::LOCAL::COS::GOAL,1,0.0,13.95,do_while_v2:0.0:13.95
P::GLOBAL::AS::GOAL,1,0.5,0,nested_loops_v2:0.5:0
P::LOCAL::AS::GOAL,1,0.5,0,nested_loops_v2:0.5:0
NAIVE::LOCAL,1,0.0,21.32,JavaTutorial_4_3_2:0.0:21.32
GLOBAL::AS,1,0.0,21.32,JavaTutorial_4_3_2:0.0:21.32
P::GLOBAL::AS::GOAL,1,0.0,21.32,JavaTutorial_4_3_2:0.0:21.32
NAIVE::LOCAL,1,0.4444444444444444,13.85,CreateObjectDemo_v2:0.4444444444444444:13.85
GLOBAL::AS,1,0.4444444444444444,13.85,CreateObjectDemo_v2:0.4444444444444444:13.85
LOCAL::COS,1,0.4444444444444444,13.85,CreateObjectDemo_v2:0.4444444444444444:13.85
P::LOCAL::AS::GOAL,1,0.4444444444444444,13.85,CreateObjectDemo_v2:0.4444444444444444:13.85
P::LOCAL::COS::GOAL,1,0.4444444444444444,13.85,CreateObjectDemo_v2:0.4444444444444444:13.85
P::LOCAL::AS,1,1.0,0.51,override_v2:1.0:0.51
P::LOCAL::COS,1,1.0,0.51,override_v2:1.0:0.51
LOCAL::AS,1,1.0,0.66,MathFunction_v2:1.0:0.66
RANDOM::BASELINE,5,1.0,1.86,decisions1_v2:1.0:1.86
RANDOM::BASELINE,5,0.5,18.23,JavaTutorial_4_2_5:0.5:18.23
RANDOM::BASELINE,5,1.0,3.69,JavaTutorial_4_2_6:1.0:3.69
RANDOM::BASELINE,5,1.0,2.12,switch_v2:1.0:2.12
RANDOM::BASELINE,5,1.0,3.11,JavaTutorial_4_2_2:1.0:3.11
P::GLOBAL::AS::GOAL,2,1.0,2.37,JavaTutorial_4_3_6:1.0:2.37
P::GLOBAL::AS::GOAL,2,1.0,11.89,string_comparison_v2:1.0:11.89
P::GLOBAL::COS::GOAL,2,1.0,2.37,JavaTutorial_4_3_6:1.0:2.37
P::GLOBAL::COS::GOAL,2,1.0,11.89,string_comparison_v2:1.0:11.89
P::LOCAL::AS::GOAL,2,1.0,2.37,JavaTutorial_4_3_6:1.0:2.37
P::LOCAL::AS::GOAL,2,1.0,11.89,string_comparison_v2:1.0:11.89
P::LOCAL::COS::GOAL,2,1.0,2.37,JavaTutorial_4_3_6:1.0:2.37
P::LOCAL::COS::GOAL,2,1.0,11.89,string_comparison_v2:1.0:11.89
P::LOCAL::AS::GOAL,1,0.0,5.45,use_2darray_v2:0.0:5.45
P::LOCAL::COS::GOAL,1,0.0,5.45,use_2darray_v2:0.0:5.45
P::GLOBAL::COS,1,1.0,0.84,substring_v2:1.0:0.84
NAIVE::LOCAL,1,0.125,74.74,MathFunction_v2:0.125:74.74
GLOBAL::COS,1,0.125,74.74,MathFunction_v2:0.125:74.74
LOCAL::AS,1,0.125,74.74,MathFunction_v2:0.125:74.74
P::GLOBAL::AS::GOAL,1,0.125,74.74,MathFunction_v2:0.125:74.74
P::GLOBAL::COS::GOAL,1,0.125,74.74,MathFunction_v2:0.125:74.74
P::LOCAL::AS::GOAL,1,0.125,74.74,MathFunction_v2:0.125:74.74
P::LOCAL::COS::GOAL,1,0.125,74.74,MathFunction_v2:0.125:74.74
RANDOM::BASELINE,1,0.0,3.82,PrimitiveDataTypes_v2:0.0:3.82
NAIVE::LOCAL,1,1.0,11.79,TypeCasting_v2:1.0:11.79
GLOBAL::AS,1,1.0,11.79,TypeCasting_v2:1.0:11.79
GLOBAL::COS,1,1.0,11.79,TypeCasting_v2:1.0:11.79
LOCAL::AS,1,1.0,11.79,TypeCasting_v2:1.0:11.79
LOCAL::COS,1,1.0,11.79,TypeCasting_v2:1.0:11.79
P::LOCAL::AS,1,1.0,11.79,TypeCasting_v2:1.0:11.79
P::GLOBAL::AS::GOAL,1,1.0,11.79,TypeCasting_v2:1.0:11.79
P::LOCAL::AS::GOAL,1,1.0,11.79,TypeCasting_v2:1.0:11.79
P::LOCAL::COS::GOAL,1,1.0,11.79,TypeCasting_v2:1.0:11.79
P::GLOBAL::AS,1,1.0,2.63,JavaTutorial_4_6_6:1.0:2.63
P::GLOBAL::COS,2,1.0,2.63,JavaTutorial_4_6_6:1.0:2.63
P::GLOBAL::COS,2,1.0,1.52,JavaTutorial_4_6_9:1.0:1.52
GLOBAL::AS,1,1.0,2.01,OperatorExample_v2:1.0:2.01
P::GLOBAL::AS,1,1.0,2.01,OperatorExample_v2:1.0:2.01
NAIVE::LOCAL,2,1.0,31.77,substring_v2:1.0:31.77
NAIVE::LOCAL,2,1.0,1.27,CreateString_v2:1.0:1.27
GLOBAL::AS,1,1.0,31.77,substring_v2:1.0:31.77
GLOBAL::COS,1,1.0,31.77,substring_v2:1.0:31.77
LOCAL::AS,2,1.0,31.77,substring_v2:1.0:31.77
LOCAL::AS,2,0.6666666666666666,14.22,string_length_v2:0.6666666666666666:14.22
LOCAL::COS,2,1.0,1.27,CreateString_v2:1.0:1.27
LOCAL::COS,2,1.0,31.77,substring_v2:1.0:31.77
P::GLOBAL::AS,2,1.0,31.77,substring_v2:1.0:31.77
P::GLOBAL::AS,2,0.6666666666666666,14.22,string_length_v2:0.6666666666666666:14.22
P::GLOBAL::COS,2,1.0,31.77,substring_v2:1.0:31.77
P::GLOBAL::COS,2,0.6666666666666666,14.22,string_length_v2:0.6666666666666666:14.22
P::LOCAL::AS,3,1.0,31.77,substring_v2:1.0:31.77
P::LOCAL::AS,3,0.6666666666666666,14.22,string_length_v2:0.6666666666666666:14.22
P::LOCAL::AS,3,1.0,1.27,CreateString_v2:1.0:1.27
P::LOCAL::COS,3,1.0,31.77,substring_v2:1.0:31.77
P::LOCAL::COS,3,1.0,1.27,CreateString_v2:1.0:1.27
P::LOCAL::COS,3,0.6666666666666666,14.22,string_length_v2:0.6666666666666666:14.22
P::GLOBAL::AS::GOAL,1,1.0,31.77,substring_v2:1.0:31.77
P::GLOBAL::COS::GOAL,1,1.0,31.77,substring_v2:1.0:31.77
P::LOCAL::AS::GOAL,1,1.0,31.77,substring_v2:1.0:31.77
P::LOCAL::COS::GOAL,1,1.0,31.77,substring_v2:1.0:31.77
NAIVE::LOCAL,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
NAIVE::LOCAL,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
NAIVE::LOCAL,4,1.0,1.04,JavaTutorial_4_3_4:1.0:1.04
NAIVE::LOCAL,4,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
GLOBAL::AS,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
GLOBAL::AS,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
GLOBAL::AS,4,1.0,1.04,JavaTutorial_4_3_4:1.0:1.04
GLOBAL::AS,4,1.0,2.34,switch_v2:1.0:2.34
GLOBAL::COS,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
GLOBAL::COS,4,1.0,2.34,switch_v2:1.0:2.34
GLOBAL::COS,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
GLOBAL::COS,4,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
LOCAL::AS,1,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
LOCAL::COS,4,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
LOCAL::COS,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
LOCAL::COS,4,1.0,2.34,switch_v2:1.0:2.34
LOCAL::COS,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::GLOBAL::AS,3,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::GLOBAL::AS,3,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::GLOBAL::AS,3,1.0,1.04,JavaTutorial_4_3_4:1.0:1.04
P::GLOBAL::COS,2,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::GLOBAL::COS,2,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::LOCAL::AS,3,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::LOCAL::AS,3,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::LOCAL::AS,3,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
P::LOCAL::COS,3,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::LOCAL::COS,3,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::LOCAL::COS,3,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
P::GLOBAL::AS::GOAL,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::GLOBAL::AS::GOAL,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::GLOBAL::AS::GOAL,4,1.0,2.34,switch_v2:1.0:2.34
P::GLOBAL::AS::GOAL,4,1.0,1.04,JavaTutorial_4_3_4:1.0:1.04
P::GLOBAL::COS::GOAL,3,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::GLOBAL::COS::GOAL,3,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::GLOBAL::COS::GOAL,3,1.0,2.34,switch_v2:1.0:2.34
P::LOCAL::AS::GOAL,4,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::LOCAL::AS::GOAL,4,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::LOCAL::AS::GOAL,4,1.0,2.34,switch_v2:1.0:2.34
P::LOCAL::AS::GOAL,4,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
P::LOCAL::COS::GOAL,5,1.0,2.34,switch_v2:1.0:2.34
P::LOCAL::COS::GOAL,5,1.0,1.5,JavaTutorial_4_3_2:1.0:1.5
P::LOCAL::COS::GOAL,5,1.0,1.78,JavaTutorial_4_3_5:1.0:1.78
P::LOCAL::COS::GOAL,5,1.0,1.18,JavaTutorial_4_3_6:1.0:1.18
P::LOCAL::COS::GOAL,5,1.0,1.04,JavaTutorial_4_3_4:1.0:1.04
GLOBAL::COS,1,0.6,4.86,switch_v2:0.6:4.86
LOCAL::COS,1,0.3333333333333333,1.34,JavaTutorial_4_3_6:0.3333333333333333:1.34
P::LOCAL::COS::GOAL,1,0.6,4.86,switch_v2:0.6:4.86
NAIVE::LOCAL,1,0.0,4.92,CreateObjectDemo_v2:0.0:4.92
P::LOCAL::AS::GOAL,1,0.0,4.92,CreateObjectDemo_v2:0.0:4.92
P::LOCAL::COS::GOAL,1,0.0,4.92,CreateObjectDemo_v2:0.0:4.92
P::GLOBAL::AS::GOAL,1,0.0,1.08,do_while_v2:0.0:1.08
P::LOCAL::AS::GOAL,1,0.0,1.08,do_while_v2:0.0:1.08
P::LOCAL::COS::GOAL,1,0.0,1.08,do_while_v2:0.0:1.08
RANDOM::BASELINE,3,1.0,17.26,decisions1_v2:1.0:17.26
RANDOM::BASELINE,3,1.0,40.38,JavaTutorial_4_2_5:1.0:40.38
RANDOM::BASELINE,3,1.0,31.16,JavaTutorial_4_2_6:1.0:31.16
NAIVE::LOCAL,3,1.0,7.81,string_comparison_v2:1.0:7.81
NAIVE::LOCAL,3,1.0,9.37,JavaTutorial_4_2_2:1.0:9.37
NAIVE::LOCAL,3,1.0,34.19,JavaTutorial_4_2_8:1.0:34.19
P::GLOBAL::COS,1,1.0,9.37,JavaTutorial_4_2_2:1.0:9.37
P::GLOBAL::AS::GOAL,1,1.0,7.81,string_comparison_v2:1.0:7.81
P::GLOBAL::COS::GOAL,1,1.0,7.81,string_comparison_v2:1.0:7.81
P::LOCAL::AS::GOAL,1,1.0,7.81,string_comparison_v2:1.0:7.81
P::LOCAL::COS::GOAL,1,1.0,7.81,string_comparison_v2:1.0:7.81
GLOBAL::COS,1,1.0,13.62,while_v2:1.0:13.62
P::GLOBAL::AS::GOAL,2,1.0,11.33,JavaTutorial_4_4_3:1.0:11.33
P::GLOBAL::AS::GOAL,2,1.0,13.62,while_v2:1.0:13.62
P::GLOBAL::COS::GOAL,1,1.0,13.62,while_v2:1.0:13.62
P::LOCAL::AS::GOAL,2,1.0,11.33,JavaTutorial_4_4_3:1.0:11.33
P::LOCAL::AS::GOAL,2,1.0,13.62,while_v2:1.0:13.62
P::LOCAL::COS::GOAL,2,1.0,13.62,while_v2:1.0:13.62
P::LOCAL::COS::GOAL,2,1.0,11.33,JavaTutorial_4_4_3:1.0:11.33
P::GLOBAL::AS::GOAL,1,1.0,30.34,do_while_v2:1.0:30.34
P::LOCAL::AS::GOAL,1,1.0,30.34,do_while_v2:1.0:30.34
P::LOCAL::COS::GOAL,1,1.0,30.34,do_while_v2:1.0:30.34
NAIVE::LOCAL,1,1.0,7.42,JavaTutorial_4_6_14:1.0:7.42
GLOBAL::AS,1,1.0,12.64,JavaTutorial_4_6_6:1.0:12.64
GLOBAL::COS,1,1.0,7.42,JavaTutorial_4_6_14:1.0:7.42
LOCAL::AS,1,1.0,19.92,JavaTutorial_4_6_7:1.0:19.92
LOCAL::COS,1,1.0,19.92,JavaTutorial_4_6_7:1.0:19.92
P::LOCAL::AS,1,1.0,19.92,JavaTutorial_4_6_7:1.0:19.92
P::LOCAL::COS,1,1.0,19.92,JavaTutorial_4_6_7:1.0:19.92
P::LOCAL::AS::GOAL,1,1.0,7.42,JavaTutorial_4_6_14:1.0:7.42
GLOBAL::COS,1,0.0,1.27,arithmetic_v2:0.0:1.27
P::LOCAL::AS::GOAL,1,0.0,1.27,arithmetic_v2:0.0:1.27
